name,neighbors,age,status,sex,orientation,body_type,diet,drinks,drugs,education,ethnicity,height,income,job,offspring,pets,religion,smokes,speaks,linear classifier
Alisha Swanhildas,"{23277: 1, 18893: 0.6983240585145705, 14499: 0.9237458511272227}",51,single,m,straight,fit,mostly anything,socially,never,graduated from college/university,white,70.0,-1,executive / management,has a kid,,christianity but not too serious about it,no,english,Linear Classifiers/18250.joblib
Aili Braun,"{53398: 0.16244303848217778, 17801: 0.25959565200239365, 45329: 0.46212225896578496, 9546: 0.8410589179449648, 56772: 1, 46061: 0.5910043808994452, 10474: 0.4614840886753264, 35738: 0.7455040622155713, 42677: 0.9789339627564786, 10602: 1, 42671: 0.8835752117399949, 25915: 0.7030940682747633, 55645: 0.7288870303085613, 45124: 0, 7203: 1}",28,single,m,straight,athletic,anything,socially,never,graduated from masters program,white,73.0,80000,medicine / health,doesn't have kids,,,no,"english, spanish",Linear Classifiers/51777.joblib
Desirae Kristi,"{20070: 1, 15320: 0.2148122038373046, 16403: 0, 36356: 0, 27398: 0.18626294835262058, 54562: 1, 32777: 0, 19148: 0.0705048699162596, 19345: 1, 58433: 1, 13082: 1, 18709: 1, 59070: 1, 49869: 1, 501: 1, 26627: 1, 26637: 1, 16877: 0.33477377416107323, 40711: 0.4509498825878353, 37278: 0, 31869: 0.6165142040001736, 925: 0.5839249327055658}",48,available,f,straight,average,mostly vegetarian,socially,never,graduated from college/university,hispanic / latin,62.0,-1,other,doesn't want kids,has dogs,agnosticism,no,"english (fluently), portuguese (fluently), spanish (okay), french (okay)",Linear Classifiers/44467.joblib
Drucie Rozanna,"{4931: 0.2764119603562243, 18719: 1, 3183: 0, 21803: 0}",37,single,f,straight,a little extra,,socially,,graduated from law school,hispanic / latin,62.0,-1,law / legal services,,likes dogs and has cats,,no,"english, spanish",Linear Classifiers/3771.joblib
Shell Malvino,"{21749: 0.7728115361026386, 28117: 0, 17806: 0, 51185: 0.15828258392767758, 41627: 1, 55664: 0, 42588: 0.1421665328729862, 45980: 0, 2903: 0.8488537119722812, 51043: 0.40105348188216805, 10370: 0.23397998415609766, 6501: 0.9358812229347384, 32981: 0.6122127377521389}",47,single,m,straight,fit,mostly anything,not at all,never,dropped out of college/university,white,72.0,-1,construction / craftsmanship,doesn't want kids,has dogs,agnosticism but not too serious about it,no,english (fluently),Linear Classifiers/33218.joblib
Jeanna Abbot,"{41729: 0.7279126675538761, 21869: 0.24947790208916065, 33864: 0.7646593188178108, 43872: 0.42145490578760314, 26598: 0, 26236: 0.13480919443389516, 12126: 0.8409097552887164, 23406: 0.5342950328348754, 38468: 0.23037175190666348, 59612: 1, 48091: 0.5629744892836737, 55374: 0.2147540247045221, 48466: 0.4594553919035671, 16125: 0.5749327154800146, 41319: 0.9994160780661263, 15996: 0.7506834739595505, 31073: 0.07548894966954811, 15254: 0.5223768076476032, 880: 0.8608285128920601}",34,single,f,bisexual,curvy,anything,socially,sometimes,college/university,white,66.0,1000000,education / academia,,likes dogs,,trying to quit,"english (fluently), spanish (okay)",Linear Classifiers/51065.joblib
Lila Jalbert,"{14473: 0.9460825531614456, 24830: 0.15242542877901233, 33020: 0, 2644: 0.4016899745921436, 26072: 0.5248946656584348, 19738: 0, 57985: 0.19869776487006963, 13551: 1, 47129: 0.1507595239703874, 4602: 1, 52253: 0.41850047200167095, 21632: 0.040370176654098255, 47920: 1, 3367: 0.5227881508880898, 32407: 0.1786975769312229}",37,single,f,straight,fit,strictly anything,often,sometimes,graduated from college/university,other,65.0,-1,other,,likes dogs and likes cats,agnosticism and laughing about it,sometimes,"english (fluently), portuguese (fluently), spanish (okay), french (poorly)",Linear Classifiers/56101.joblib
Rubie Bivins,"{42431: 0.2289557386588843, 18951: 0, 49695: 1, 4541: 1, 15110: 1, 52897: 0, 34388: 1, 8871: 0.5501274627787609, 27230: 1, 4615: 1, 57184: 0}",25,single,m,straight,fit,,socially,sometimes,graduated from college/university,"native american, white, other",70.0,-1,sales / marketing / biz dev,doesn't have kids,likes dogs and likes cats,,sometimes,"english (fluently), spanish (okay), french (poorly)",Linear Classifiers/16604.joblib
Hermione Plato,"{43559: 0.2981535824728949, 4462: 1, 32271: 0, 27349: 0.6891403083505558, 16516: 0.138303979090729, 30746: 0.45470597910579613, 27496: 1, 59310: 0, 31388: 1, 33512: 0, 49327: 0.08921714765747168, 46489: 1, 45661: 0}",32,single,m,straight,athletic,mostly anything,socially,never,graduated from college/university,hispanic / latin,71.0,-1,sales / marketing / biz dev,"doesn't have kids, but might want them",likes dogs,catholicism but not too serious about it,no,"english (fluently), spanish (fluently), italian (poorly)",Linear Classifiers/21207.joblib
Chrystel Pearse,"{23151: 0.20970677315450964, 3714: 0.6625853643232417, 58269: 0.13170849844023658, 58855: 0.2579242616748397, 36425: 0, 37376: 0, 18762: 0, 15246: 0.20676581761264307, 8463: 0.3640497601437216, 33749: 0.5271014400981601, 15328: 0.6363173759999475, 15641: 0, 51173: 0.4331530693214177, 36202: 0.6099427496012194, 33502: 0.2051558603853365, 52071: 0.5447093492366958, 46714: 0.7130518837104861, 4936: 0.6985061488344991, 37268: 0.2616223938947435, 19247: 0.5021289669494989}",42,single,f,straight,fit,mostly anything,socially,,graduated from masters program,white,71.0,-1,artistic / musical / writer,"doesn't have kids, but wants them",likes dogs and dislikes cats,buddhism and laughing about it,no,"english (fluently), french (okay), swahili (poorly)",Linear Classifiers/30793.joblib
Dede Noam,"{52590: 0.4604513893415856, 14947: 1}",33,single,f,straight,average,mostly anything,socially,never,graduated from two-year college,black,64.0,40000,education / academia,has a kid,,christianity and somewhat serious about it,no,"english (fluently), english",Linear Classifiers/57403.joblib
Codie Ogren,"{44366: 1, 35763: 0, 3225: 0.7715293758929302, 56942: 0.7980400278513926, 29517: 0.5712359503918556, 45199: 0.5898637118143757, 50608: 0.3846413639584281, 10030: 0.9557645288872063, 16533: 0.8652252553076725, 14940: 0, 48209: 1, 17202: 1, 33655: 0, 20308: 1}",34,single,f,straight,fit,anything,socially,,graduated from law school,white,63.0,-1,law / legal services,"doesn't have kids, but might want them",likes dogs and has cats,,no,english,Linear Classifiers/34354.joblib
Raquela Ailyn,"{51092: 0.5687595661793328, 27423: 1, 37455: 0, 53525: 0.8843600613619964, 35667: 1, 54099: 1}",42,single,m,straight,average,strictly other,socially,sometimes,graduated from college/university,"black, native american, white",75.0,20000,artistic / musical / writer,,likes dogs and likes cats,other,trying to quit,english (fluently),Linear Classifiers/22126.joblib
Genovera Moseley,"{37510: 0.9654927494664598, 57269: 0, 13106: 0, 16511: 0.2599752234349051, 50190: 0.9106078319139712, 35996: 0.4142619594095107, 26655: 0.6342529359608724, 19861: 0.23463593899994084, 9782: 0.32844954922762604, 38229: 0.9196353436726294}",29,single,m,straight,fit,strictly anything,socially,never,graduated from masters program,white,70.0,-1,education / academia,,likes dogs and likes cats,,no,"english, german (poorly)",Linear Classifiers/38047.joblib
Kerrin Abram,"{50684: 1, 15272: 1, 3433: 1, 15047: 0.728750955449383, 50096: 0}",55,single,m,straight,average,mostly anything,socially,never,graduated from college/university,white,73.0,-1,computer / hardware / software,doesn't have kids,has dogs and likes cats,christianity but not too serious about it,no,english,Linear Classifiers/56056.joblib
Silvana Hazlett,"{33543: 0.38958297888667914, 48875: 0, 46059: 1, 3007: 0.9885100881722444, 33550: 0, 32980: 0.07404573685627369, 53625: 1, 25701: 1}",32,single,m,straight,,,socially,never,graduated from college/university,other,68.0,60000,other,,,,no,english (fluently),Linear Classifiers/31699.joblib
Genovera Wilkinson,"{6891: 0, 38035: 1, 53128: 1, 44760: 1, 45555: 0.29897537085971493, 43228: 0.4962365158772446, 13278: 1, 12459: 0.8795900914509556, 50093: 0.11681573685115598, 48201: 1, 14071: 0.4180024906238389, 39787: 0.08840290942563023, 9134: 1, 18178: 0.04122342358989961, 9121: 0.4578011767353134, 19285: 0.570814777871699, 46312: 0.66492437618263, 9025: 0.4046203085882869, 45936: 1, 11167: 1, 4529: 1}",25,single,m,straight,fit,,socially,never,graduated from college/university,asian,69.0,-1,sales / marketing / biz dev,,has cats,buddhism,no,"english, chinese",Linear Classifiers/38527.joblib
Wendi Lilybelle,"{11453: 0.4456783920418279, 8540: 1, 55701: 0, 32950: 1, 58169: 0.589699532940237, 7274: 0.5054497871972106, 58950: 1, 991: 0.35154318103911386, 54950: 0.5589770911205658, 37654: 0, 47555: 1, 3231: 0, 37613: 1, 47571: 0.5560780558595657}",31,single,f,straight,average,mostly vegetarian,not at all,never,graduated from college/university,white,64.0,-1,other,,likes dogs and has cats,other,no,english (fluently),Linear Classifiers/27028.joblib
Misha Dituri,"{9128: 0.9505296645415751, 19972: 0.48616276478438714, 43677: 0.13736266334238856, 30633: 1, 26372: 0, 13622: 1, 38008: 0.638053635052092, 12556: 0.042389434763588696, 28111: 0.44748822696971224, 53685: 1, 14210: 1, 19944: 0.2456243886192233, 14101: 0, 16062: 0, 25201: 0.15047602878230926, 41009: 0.8371926424371487, 34568: 1, 5871: 0, 23381: 0.1794793335792111, 8674: 0, 22921: 1, 16181: 1, 3322: 0}",45,single,m,gay,athletic,,socially,never,graduated from masters program,white,68.0,80000,entertainment / media,has kids,,judaism but not too serious about it,,english,Linear Classifiers/27827.joblib
Cathyleen Eno,"{50685: 0.5192575468139667, 47268: 0.19757574890355345, 3933: 0.5126902754509807, 55487: 0, 13125: 0.7143446736794242, 600: 0.5648705508953173, 55349: 0.890456045106448}",39,single,f,straight,thin,anything,not at all,never,graduated from college/university,hispanic / latin,68.0,-1,science / tech / engineering,"doesn't have kids, and doesn't want any",likes dogs and likes cats,catholicism but not too serious about it,no,"english (fluently), spanish (fluently)",Linear Classifiers/35217.joblib
Lory Tristram,"{22345: 1, 24705: 0.19790645624966363, 17294: 0.6259634326252388, 59194: 0.7436881835689282, 17479: 0.7128900181544497, 3546: 0.1877449015800553, 23137: 0, 43525: 0, 41571: 0.751760434647615, 14380: 0}",50,available,m,straight,athletic,mostly anything,socially,never,graduated from college/university,white,74.0,-1,computer / hardware / software,"has kids, but doesn't want more",has dogs and likes cats,,no,"english (fluently), latin (okay)",Linear Classifiers/41738.joblib
Dotty Hepsibah,"{5329: 0.9274917562880334, 52631: 0, 37861: 0, 50889: 0, 42433: 0.19879435035915516, 21748: 0.8755899953920887, 57877: 0.4219007779078181, 5563: 0.6672959845292518, 53861: 0.8159574172677437, 18809: 0, 17576: 0.12346068046144898, 36144: 1, 23638: 0.43324054120124766, 4236: 0.18864150142887826, 12005: 0.2000238613283138, 15218: 0.7759212062666911, 46998: 0.4747329954271063, 45154: 1, 47637: 0.7362128143375959, 49645: 0.29281041265421637, 16023: 0.6587808803502826, 29350: 0, 25156: 0.9781260117134598}",29,single,f,straight,curvy,mostly vegetarian,socially,never,working on college/university,"black, native american",61.0,-1,,"doesn't have kids, but wants them",likes dogs and likes cats,atheism,no,english,Linear Classifiers/17566.joblib
Collen Hunfredo,"{42050: 0.8033556909505658, 21290: 0.9953126505864666}",50,single,f,straight,average,,not at all,never,,white,66.0,-1,computer / hardware / software,"has kids, but doesn't want more",has cats,,no,english,Linear Classifiers/51919.joblib
Melanie Sophronia,"{57010: 1, 2027: 1, 24199: 0, 52184: 0.5668254659782028, 18410: 0.48341742818751987, 40589: 0.8289508330726213, 24889: 0.30360231567611917, 56961: 0.38771169460515864, 12806: 0.8191462518705483, 30991: 1, 20473: 1, 31678: 0, 42666: 1, 53437: 0, 13370: 0.6786269894947343, 26050: 0.14671522155548167}",43,single,f,straight,thin,,socially,never,graduated from college/university,white,62.0,-1,medicine / health,,likes dogs and has cats,other,no,english,Linear Classifiers/53355.joblib
Marsiella Estella,"{39481: 1, 13534: 1, 51309: 0.5874618803320901, 48261: 0.9700000000028988, 12055: 1, 58291: 0.7345033390873548, 50010: 0.05530401602496671, 26778: 0.8641331761473845, 47445: 0.12262524098283656, 35445: 0.32768592742280944, 35845: 0.433250283648956, 17101: 1, 53118: 0.3087125293743105, 54873: 1, 16923: 0.9141512522630384, 57646: 1, 47991: 0, 3597: 1, 9597: 1}",63,single,f,gay,a little extra,,socially,sometimes,graduated from masters program,white,67.0,-1,education / academia,doesn't want kids,has cats,,no,english,Linear Classifiers/48481.joblib
Cordi Peg,"{45759: 0.38860123762769483, 56927: 0.2823407244300986, 31943: 0.6275236812770464, 1858: 0.048983105013762795, 35854: 0.30958766707630225, 16201: 1, 56843: 0.66899787834239}",35,single,m,straight,fit,strictly vegetarian,socially,never,graduated from college/university,asian,72.0,-1,computer / hardware / software,doesn't have kids,likes dogs and likes cats,,no,"english (fluently), chinese (okay), spanish (poorly)",Linear Classifiers/30316.joblib
Calla Dyche,"{6593: 0.6017032831457598, 45432: 1, 18041: 0.322101307776244, 41793: 1, 18813: 0.25982319014137234, 5096: 0.5066326102432077}",19,single,f,straight,average,mostly vegetarian,socially,sometimes,working on college/university,white,67.0,-1,student,doesn't have kids,has dogs and has cats,atheism and very serious about it,sometimes,"english (fluently), spanish (poorly)",Linear Classifiers/47393.joblib
Jenda Toni,"{4534: 0.7615053704685368, 44357: 0, 6497: 1, 42357: 0.9246309111169664, 47927: 0, 18494: 0.6893276503575145, 37478: 0, 5934: 0.3390161425666496, 40906: 0, 5255: 0, 29075: 0.6401404097999093, 25622: 0.058135093642646574, 15571: 0.5394666132591333, 59662: 0, 1293: 0, 36882: 0.892502934091576}",62,single,f,straight,thin,anything,socially,never,graduated from college/university,white,64.0,-1,artistic / musical / writer,doesn't have kids,has dogs,other,no,english,Linear Classifiers/7705.joblib
Maurene Karylin,"{17748: 1, 51509: 0.6064093798797634, 35174: 0.6737393293575762, 22624: 0.9089235724777325, 43823: 0.561894571268188, 43023: 0, 9907: 0.8934309552117066, 10999: 0.7307731618244162, 18572: 0.34193085208707075, 16903: 0.8024428941498813, 23050: 0.0679641255772303, 36547: 1, 35314: 0.3574618280794466, 45349: 0, 25705: 0.8543355009351918, 17297: 0.08386088381421386, 58383: 0}",44,single,f,straight,fit,mostly anything,socially,never,graduated from masters program,"white, other",68.0,-1,medicine / health,,likes dogs,other,no,english,Linear Classifiers/16992.joblib
Georgetta Ietta,"{25736: 0, 18235: 0.31826480923134115, 56851: 1, 40776: 1, 6116: 0.14556013996190353, 350: 0, 5282: 0.5273720285342174, 45496: 0.5001874766798005, 22837: 0.41885352534240683, 13509: 0.7682678098566202, 46969: 0.5162973067800252, 386: 0.4227487125645095, 42848: 0}",30,single,f,straight,fit,strictly anything,socially,,graduated from masters program,,63.0,-1,medicine / health,,,,,"english, french (fluently), spanish (poorly)",Linear Classifiers/16201.joblib
Charlena Docilla,"{28309: 0, 13057: 0, 16157: 0.21487787056447427, 6164: 0.26081661249431454, 21306: 0.7389162316804265}",24,single,m,straight,athletic,vegetarian,socially,never,graduated from college/university,,69.0,-1,science / tech / engineering,doesn't have kids,likes dogs,,no,"english, french (okay), other (fluently), other (fluently)",Linear Classifiers/164.joblib
Lily Zitvaa,"{31332: 0.3769167797138948, 57288: 0, 16277: 1, 45635: 0, 48500: 0, 16989: 0, 2276: 0.4204276245903067, 19573: 1, 39350: 0, 59245: 1}",40,single,f,straight,curvy,mostly anything,not at all,never,graduated from college/university,white,68.0,-1,,,likes dogs and likes cats,agnosticism but not too serious about it,no,"english (fluently), spanish (poorly), indonesian (poorly)",Linear Classifiers/20408.joblib
Kenna Malina,"{20078: 0, 34957: 0.7615142146615863, 32085: 0, 14518: 1, 31235: 0.38771508166214064, 6013: 1, 24328: 0, 23993: 1, 36630: 0.0752812700458394, 58658: 1, 2967: 1}",63,single,f,straight,average,mostly anything,socially,never,dropped out of ph.d program,white,65.0,-1,banking / financial / real estate,has a kid,likes dogs and has cats,judaism but not too serious about it,no,"english (fluently), german (poorly), french (poorly)",Linear Classifiers/56753.joblib
Michaelina Seumas,"{22888: 0.6742805856279347, 47255: 1, 22488: 0, 11384: 0.49966695487819257, 55753: 0, 29014: 0.19223592284983848, 20923: 0.5173990074764468, 51945: 0.5636259990236511}",45,single,m,straight,athletic,,rarely,never,graduated from college/university,white,66.0,100000,construction / craftsmanship,has a kid,,other and laughing about it,no,english (fluently),Linear Classifiers/14646.joblib
Kittie Margarete,{26436: 0.28642288654645043},53,single,f,straight,average,mostly anything,socially,never,graduated from two-year college,hispanic / latin,62.0,-1,law / legal services,has kids,,catholicism,no,english,Linear Classifiers/23340.joblib
Andeee Bigner,"{15740: 0.8094507297153033, 40885: 0.7793306418378751, 25672: 0.9679584293523078, 46630: 0.638514003306863, 26216: 0.8146700569555954, 13460: 0.405183055252774, 12488: 0.42970398510190044, 43332: 0, 15929: 0.40402914777473065, 29307: 0.33525747534186223, 28786: 0.3405558295635167, 34850: 0.6014496743618452}",36,single,m,straight,,,socially,,graduated from college/university,white,72.0,-1,entertainment / media,,has dogs,judaism and laughing about it,no,"english (fluently), french (poorly), spanish (poorly)",Linear Classifiers/25037.joblib
Imojean Telfer,"{26737: 0.4748025912233089, 14186: 1}",22,single,m,straight,athletic,strictly anything,socially,sometimes,,white,70.0,40000,,,,,when drinking,english,Linear Classifiers/27519.joblib
Therine Lynn,"{17796: 0.2712445563611071, 32898: 0, 30971: 1, 47297: 1, 4846: 0.25552363138152545, 22979: 1, 30206: 0, 54520: 1, 12181: 0, 35520: 0, 55406: 0.8422842229981172, 9836: 0, 21848: 0, 11482: 0, 30834: 0, 48391: 1, 12970: 0.48589997957939957, 54346: 0, 16571: 1, 6635: 0.2291167996655048, 44470: 1, 34095: 0.538502974299765, 16134: 1, 38177: 0.3090323790350381, 49978: 0.25913650584229486}",19,single,m,straight,athletic,,not at all,never,working on college/university,white,69.0,-1,student,,has dogs and has cats,christianity and very serious about it,no,"english (fluently), german (fluently), swedish (poorly), c++ (fluently), norwegian (poorly)",Linear Classifiers/49682.joblib
Netty Eliathas,"{3419: 1, 57514: 0, 38982: 0, 51930: 0, 1059: 0, 57157: 0.4077556609288919, 47488: 0, 56221: 0, 26242: 0, 321: 0.02862918992322605, 28150: 0, 55057: 0, 36719: 1, 15130: 0, 57792: 1, 27815: 0, 47340: 0, 799: 1, 51478: 0.5102974340145217, 14001: 1, 11943: 0.4011416958644496, 29940: 1, 43410: 0}",32,single,f,straight,,strictly anything,socially,never,graduated from masters program,,64.0,-1,,,likes dogs and has cats,agnosticism but not too serious about it,no,"english (fluently), japanese (fluently), french (poorly), chinese (poorly)",Linear Classifiers/54555.joblib
Willetta Doig,"{55314: 1, 41566: 0, 17400: 1, 22741: 0.6282686428404247, 4802: 0.24555496738310723, 15150: 0}",61,single,f,straight,average,mostly anything,socially,never,dropped out of college/university,white,63.0,70000,retired,"doesn't have kids, and doesn't want any",has dogs and has cats,atheism but not too serious about it,trying to quit,"english, english",Linear Classifiers/29950.joblib
Jany Turne,"{46306: 0, 11536: 1, 13974: 0.4069695641548048, 918: 0.37416067114407703}",20,single,f,straight,,,socially,never,,,60.0,-1,medicine / health,"doesn't have kids, but wants them",likes cats,catholicism,no,"english (fluently), spanish",Linear Classifiers/6454.joblib
Myrtice Salvidor,"{22984: 0, 17984: 0.8777962131980397, 9804: 1, 21025: 1, 34740: 1, 37876: 0, 29293: 0.4498967233547395}",34,single,f,straight,athletic,,socially,never,graduated from college/university,white,65.0,150000,sales / marketing / biz dev,doesn't have kids,has dogs,catholicism but not too serious about it,no,"english (fluently), spanish (okay)",Linear Classifiers/1806.joblib
Kimmy Ventre,"{3485: 0.4212732735017999, 20029: 0, 20170: 0.44055995222900557, 5890: 0.6176866249501891, 22646: 1, 52683: 0, 2100: 0, 23925: 0.5020622373445163, 33075: 0, 26876: 0.21750416742667045, 42142: 1, 39590: 1, 17750: 0.010579453242008485, 53447: 0.17745307300079083, 38377: 0.931248869763553, 12115: 0.5257217331763224, 56178: 0.4111578365811084, 55916: 1, 26137: 0.7718411359504003, 16766: 0.39098774097717137, 45918: 0.5387378402198262, 44829: 1, 39509: 1, 41235: 1, 17381: 1}",34,single,f,straight,athletic,anything,socially,never,graduated from masters program,white,67.0,-1,executive / management,"doesn't have kids, but wants them",likes dogs,agnosticism and somewhat serious about it,no,"english (fluently), spanish (poorly)",Linear Classifiers/17838.joblib
Emylee Felecia,"{51626: 0.38160722971278815, 35083: 0.6750073434410706, 207: 0}",36,single,m,straight,thin,mostly anything,socially,,graduated from masters program,white,72.0,-1,medicine / health,"doesn't have kids, but might want them",likes dogs and likes cats,other and laughing about it,no,"english, german",Linear Classifiers/38449.joblib
Viviene Liebermann,"{380: 0, 7507: 1, 11192: 0.8602903368626507, 36862: 0.0755953661542863, 36110: 1, 20001: 1, 2972: 0, 10349: 0.2956312113959163, 41586: 0.9545243833379051, 25700: 0.1498360527924767, 56285: 0, 2280: 0.6578861578990405, 37825: 0, 9762: 0, 30710: 0.726036598396457, 7051: 0.6085572749368966, 16453: 0, 15129: 0.2111929236947203, 34873: 0.4273514207809832, 36533: 0, 15451: 0, 18926: 0, 19730: 0.3330845670161726}",29,single,m,straight,fit,vegetarian,socially,,graduated from college/university,white,71.0,-1,entertainment / media,,likes dogs and likes cats,other and laughing about it,no,english,Linear Classifiers/37108.joblib
Pearline Hartnett,"{47146: 0, 39228: 0, 37558: 1, 47943: 1, 44526: 0, 16464: 0}",30,single,m,straight,athletic,strictly anything,socially,never,graduated from masters program,white,73.0,-1,science / tech / engineering,,likes dogs,,sometimes,"english (fluently), czech (fluently), german (okay), spanish (poorly)",Linear Classifiers/40015.joblib
Kirbee Natica,"{57572: 0.8597527175322544, 25130: 0.6016136674436972, 52253: 0, 58301: 0.5071057670834804, 30430: 1}",40,single,m,straight,,mostly anything,socially,never,graduated from masters program,white,68.0,-1,computer / hardware / software,"doesn't have kids, but wants them",,atheism but not too serious about it,no,"english (fluently), french (poorly)",Linear Classifiers/59457.joblib
Courtnay LaRue,"{28307: 0, 30318: 0, 36895: 1, 30006: 0, 18146: 0.5590527100749902, 28404: 0.6401342400062147, 41119: 0, 58147: 0, 8936: 0, 45022: 0, 42798: 0, 10264: 0, 18327: 0.5088329081053136, 57501: 0.5829995472104788}",28,single,f,straight,athletic,,socially,,working on college/university,hispanic / latin,62.0,-1,law / legal services,doesn't have kids,has dogs and dislikes cats,christianity but not too serious about it,no,"english (fluently), spanish (fluently)",Linear Classifiers/6933.joblib
Tierney Rosette,"{15318: 1, 38274: 0.8925161431772342, 29841: 0.1298925209380286, 58692: 0.5146053024598736, 22851: 0, 32106: 0.5586213191095126, 51179: 0, 2204: 0.6690192608549559, 1991: 1, 6449: 0.8105332665826879, 47974: 0.42498598808356824, 6009: 0.7005891157695601, 19969: 0, 23483: 0, 27069: 0.10576899172992782, 31998: 0.8941550192466572, 14329: 0, 9487: 0, 49739: 0.7398197531230473, 29648: 0.42964001164846444, 51337: 0, 4542: 0, 5541: 0.33799380235609533, 5358: 0.40603304958864683, 32819: 0.4195029022666681}",20,single,m,straight,average,mostly anything,socially,sometimes,working on college/university,white,69.0,-1,other,,likes dogs and likes cats,agnosticism but not too serious about it,no,english (fluently),Linear Classifiers/35355.joblib
Nataline Korey,"{8717: 0.5088978875883452, 4566: 0.7687101871488475, 1050: 0, 9428: 0.6400344085457879, 2851: 0.33923178715872204, 43668: 1, 8658: 0.9755350402315148, 3266: 0.5800951367511935, 25696: 1, 54396: 0.37502101409836675, 5378: 1}",40,single,m,straight,jacked,mostly anything,socially,,graduated from college/university,"black, white, other",71.0,-1,other,doesn't have kids,likes dogs and likes cats,agnosticism and somewhat serious about it,when drinking,"english (fluently), greek (poorly), ancient greek (poorly), swahili (poorly), lisp (poorly)",Linear Classifiers/45739.joblib
Doralynne Chauncey,"{59934: 0, 5798: 0, 5399: 0.44469918681523324, 26379: 0.30433756085407526, 3798: 0.5142709700854482, 59490: 1, 7357: 0, 31059: 0, 1400: 0, 6522: 0.8221668386741259, 22408: 1}",43,single,f,straight,fit,strictly anything,socially,never,,white,66.0,-1,,doesn't have kids,,,no,english,Linear Classifiers/51410.joblib
Chrystel Syd,"{8599: 1, 52229: 0, 13921: 0, 40177: 1, 35154: 0.47549778227126893, 52547: 0.12933998043760653, 45989: 1, 28458: 0, 12179: 0.2681019881108071, 58644: 0, 12446: 0, 34524: 1}",19,single,m,bisexual,a little extra,anything,not at all,never,working on two-year college,white,72.0,-1,student,doesn't want kids,has dogs,atheism and laughing about it,no,english,Linear Classifiers/16802.joblib
Aeriela Johnsson,"{1487: 1, 57731: 1, 29108: 1, 53159: 1, 36387: 1, 30968: 0.06919740441036382, 29334: 1}",60,single,m,straight,athletic,anything,not at all,never,graduated from masters program,white,68.0,-1,other,,,,no,english,Linear Classifiers/18881.joblib
Elie Llovera,"{10767: 0.8261465346749235, 35292: 0.8656757150768462, 3097: 0, 3167: 0.03696921323076641, 49952: 0.9490172283019627, 36082: 0.22351596487993586, 30094: 0.19793438349075565, 7147: 0.42718709831497126, 10672: 0.6735316451142577, 26122: 0.5221856875408388, 48850: 0, 18838: 0.1947578178435041, 43271: 0.1517763746146903, 45638: 0.9727045401410486, 7065: 0.38232377334336576, 30016: 0.475140538214295, 45077: 0.048581732323160765, 16482: 0.06024101696940942, 55742: 0.34404061706065914, 30929: 0.6964802229298828}",66,single,m,straight,average,,not at all,never,graduated from masters program,white,73.0,-1,medicine / health,has kids,likes dogs,buddhism and laughing about it,no,"english (fluently), sign language (fluently), french (okay), spanish (okay)",Linear Classifiers/3265.joblib
Tami McGrody,"{3968: 0, 17085: 1, 31207: 1, 6780: 1, 8023: 0.008816527625908677, 30545: 1}",39,single,m,straight,athletic,strictly anything,,,graduated from space camp,white,67.0,-1,other,"doesn't have kids, but might want them",likes dogs and likes cats,islam and very serious about it,sometimes,"english (fluently), spanish (okay), other (poorly)",Linear Classifiers/54692.joblib
Kathy Colleen,"{42885: 0, 16929: 0, 38402: 0.13594992457336866, 6836: 0.04562788611884262, 39858: 0.7009606741354721, 45323: 0.6662837776540871, 14774: 0, 46519: 0.20341793739207947, 56379: 0.5263004744616033, 48070: 0.9164423621331546, 20993: 0.6107412314788108, 10977: 0.0279088481650194, 57056: 1, 20648: 0.028423207785111454}",28,single,m,straight,skinny,,socially,never,graduated from college/university,white,75.0,-1,sales / marketing / biz dev,,likes dogs,agnosticism,,"english (fluently), german (okay)",Linear Classifiers/42301.joblib
Clo Chinua,"{7838: 0.8684378146518048, 37361: 0.9057421693198311, 35549: 0.28316331961640717, 27286: 0.503489191161608, 5894: 1, 7223: 0.47112914536249306, 23017: 0.7169112512930935, 14639: 0.6193495378825546, 27141: 0.23189385012108055, 26264: 0.7303845679224512, 18697: 0.24014524006461135, 37015: 0, 52831: 0.48501487092903783, 36969: 0.33867436199924494, 57430: 0.7027798230019666, 13326: 0.12258319007140184, 31625: 0.7276852603432036, 40471: 0.3552650999125917, 49909: 0.5906562092877525, 28611: 0.8820678171805061, 6898: 0.5322972434130553, 38411: 0, 49076: 0.5839712458113175, 41886: 0.40587395876982324}",34,available,m,straight,fit,,rarely,,graduated from college/university,"white, other",74.0,-1,education / academia,,likes dogs and likes cats,agnosticism and somewhat serious about it,no,"english (fluently), french (okay)",Linear Classifiers/59229.joblib
Magdalena Martsen,{25741: 0},32,single,m,straight,average,,socially,never,working on college/university,white,74.0,20000,student,,likes dogs and likes cats,catholicism but not too serious about it,no,english (fluently),Linear Classifiers/40866.joblib
